run_number,run_date,env,model,gamma,theta,epsilon,alpha,number_iteration,max_step,actual_run,time,score
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,6,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,7,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,8,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,9,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,10,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,11,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,12,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,13,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,14,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,15,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,16,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,17,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,18,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,19,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,20,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,21,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,22,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,23,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,24,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,25,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,26,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,27,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,28,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,29,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,30,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,31,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,32,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,33,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,34,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,35,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,36,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,37,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,38,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,39,53,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,40,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,41,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,42,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,43,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,44,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,45,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,46,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,47,50,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,48,52,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_exploring_starts,0.9999,None,None,None,50,100000,49,51,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,0,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,1,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,2,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,3,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,4,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,5,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,6,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,7,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,8,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,9,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,10,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,11,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,12,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,13,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,14,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,15,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,16,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,17,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,18,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,19,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,20,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,21,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,22,76,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,23,76,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,24,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,25,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,26,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,27,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,28,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,29,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,30,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,31,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,32,76,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,33,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,34,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,35,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,36,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,37,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,38,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,39,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,40,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,41,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,42,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,43,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,44,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,45,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,46,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,47,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,48,74,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_fv_on_policy,0.9999,0.1,None,None,50,100000,49,75,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,0,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,1,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,2,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,3,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,4,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,5,20,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,6,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,7,17,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,8,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,9,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,10,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,11,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,12,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,13,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,14,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,15,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,16,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,17,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,18,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,19,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,20,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,21,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,22,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,23,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,24,18,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,25,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,26,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,27,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,28,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,29,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,30,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,31,17,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,32,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,33,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,34,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,35,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,36,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,37,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,38,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,39,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,40,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,41,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,42,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,43,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,44,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,45,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,46,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,47,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,48,16,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,49,17,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,0,6,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,1,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,2,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,3,6,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,4,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,5,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,6,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,7,6,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,8,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,9,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,10,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,11,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,12,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,13,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,14,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,15,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,16,6,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,17,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,18,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,19,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,20,5,1
2d3b478b-01b3-4d04-bc49-5d2747c8115f,2024-07-24_20-19-38,LineWorld,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,21,5,1
